t,__msgtype__,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,mag_x,mag_y,mag_z
1724164562.3042686,messages/msg/IMU,-13.0,-31.0,-986.0,77.0,33.0,-47.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,303006649,1724164562,0.0,0.0,0.0
1724164562.35395,messages/msg/IMU,-13.0,-25.0,-996.0,53.0,19.0,-32.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,352871894,1724164562,0.0,0.0,0.0
1724164562.418656,messages/msg/IMU,3.0,-23.0,-994.0,24.0,12.0,-24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,417699337,1724164562,0.0,0.0,0.0
1724164562.4731894,messages/msg/IMU,3.0,-23.0,-994.0,24.0,12.0,-24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,472587823,1724164562,0.0,0.0,0.0
1724164562.527439,messages/msg/IMU,4.0,-28.0,-997.0,4.0,4.0,-7.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,526408672,1724164562,0.0,0.0,0.0
1724164562.5920997,messages/msg/IMU,4.0,-28.0,-997.0,4.0,4.0,-7.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,591235637,1724164562,0.0,0.0,0.0
1724164562.6455564,messages/msg/IMU,7.0,-22.0,-991.0,-23.0,17.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,645097732,1724164562,0.0,0.0,0.0
1724164562.708523,messages/msg/IMU,4.0,-25.0,-989.0,-40.0,37.0,5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,707929134,1724164562,0.0,0.0,0.0
1724164562.758003,messages/msg/IMU,4.0,-25.0,-989.0,-40.0,37.0,5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,756812572,1724164562,0.0,0.0,0.0
1724164562.8174276,messages/msg/IMU,-3.0,-22.0,-992.0,-52.0,45.0,5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,816638708,1724164562,0.0,0.0,0.0
1724164562.8642118,messages/msg/IMU,-3.0,-22.0,-992.0,-52.0,45.0,5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,863205909,1724164562,0.0,0.0,0.0
1724164562.933002,messages/msg/IMU,1.0,-24.0,-1004.0,-78.0,51.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,932032346,1724164562,0.0,0.0,0.0
1724164562.979982,messages/msg/IMU,1.0,-24.0,-1004.0,-78.0,51.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,978847980,1724164562,0.0,0.0,0.0
1724164563.0527601,messages/msg/IMU,13.0,-10.0,-998.0,-100.0,51.0,-9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,51851749,1724164563,0.0,0.0,0.0
1724164563.123104,messages/msg/IMU,28.0,18.0,-987.0,-91.0,29.0,-16.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,121804952,1724164563,0.0,0.0,0.0
1724164563.1740446,messages/msg/IMU,28.0,18.0,-987.0,-91.0,29.0,-16.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,173666477,1724164563,0.0,0.0,0.0
1724164563.242086,messages/msg/IMU,13.0,9.0,-990.0,-78.0,12.0,-23.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,241030216,1724164563,0.0,0.0,0.0
1724164563.3141804,messages/msg/IMU,28.0,17.0,-981.0,-48.0,-11.0,-15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,312843561,1724164563,0.0,0.0,0.0
1724164563.3799226,messages/msg/IMU,28.0,17.0,-981.0,-48.0,-11.0,-15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,379149198,1724164563,0.0,0.0,0.0
1724164563.428475,messages/msg/IMU,28.0,16.0,-989.0,-32.0,-25.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,428045272,1724164563,0.0,0.0,0.0
1724164563.4749916,messages/msg/IMU,28.0,16.0,-989.0,-32.0,-25.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,473896265,1724164563,0.0,0.0,0.0
1724164563.5418217,messages/msg/IMU,25.0,31.0,-979.0,-22.0,-36.0,-8.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,540716171,1724164563,0.0,0.0,0.0
1724164563.6084976,messages/msg/IMU,13.0,35.0,-997.0,-7.0,-49.0,-10.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,607539892,1724164563,0.0,0.0,0.0
1724164563.661515,messages/msg/IMU,13.0,35.0,-997.0,-7.0,-49.0,-10.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,660396575,1724164563,0.0,0.0,0.0
1724164563.7229614,messages/msg/IMU,15.0,33.0,-989.0,-12.0,-44.0,-13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,722232103,1724164563,0.0,0.0,0.0
1724164563.7778528,messages/msg/IMU,15.0,33.0,-989.0,-12.0,-44.0,-13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,777085542,1724164563,0.0,0.0,0.0
1724164563.8387623,messages/msg/IMU,-1.0,33.0,-992.0,-1.0,-37.0,-19.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,837922096,1724164563,0.0,0.0,0.0
1724164563.8988404,messages/msg/IMU,-5.0,42.0,-990.0,0.0,-48.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,897762298,1724164563,0.0,0.0,0.0
1724164563.9725115,messages/msg/IMU,-5.0,42.0,-990.0,0.0,-48.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,971564292,1724164563,0.0,0.0,0.0
1724164564.0322196,messages/msg/IMU,-9.0,26.0,-993.0,1.0,-52.0,-13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,31404495,1724164564,0.0,0.0,0.0
1724164564.1032329,messages/msg/IMU,0.0,14.0,-993.0,14.0,-38.0,-20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,102214336,1724164564,0.0,0.0,0.0
1724164564.1670718,messages/msg/IMU,0.0,14.0,-993.0,14.0,-38.0,-20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,166099786,1724164564,0.0,0.0,0.0
1724164564.2173243,messages/msg/IMU,-11.0,34.0,-983.0,17.0,-31.0,-21.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,216907739,1724164564,0.0,0.0,0.0
1724164564.2793803,messages/msg/IMU,-11.0,34.0,-983.0,17.0,-31.0,-21.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,278742790,1724164564,0.0,0.0,0.0
1724164564.343807,messages/msg/IMU,-1.0,19.0,-974.0,27.0,-18.0,-12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,342607975,1724164564,0.0,0.0,0.0
1724164564.4037113,messages/msg/IMU,-5.0,21.0,-992.0,55.0,-5.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,402448415,1724164564,0.0,0.0,0.0
1724164564.461945,messages/msg/IMU,-5.0,21.0,-992.0,55.0,-5.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,460707664,1724164564,0.0,0.0,0.0
1724164564.5269322,messages/msg/IMU,-13.0,26.0,-992.0,66.0,-1.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,525536060,1724164564,0.0,0.0,0.0
1724164564.5805857,messages/msg/IMU,-13.0,26.0,-992.0,66.0,-1.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,579423427,1724164564,0.0,0.0,0.0
1724164564.6396253,messages/msg/IMU,-14.0,5.0,-996.0,71.0,-12.0,-1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,639227867,1724164564,0.0,0.0,0.0
1724164564.7102244,messages/msg/IMU,-21.0,2.0,-988.0,60.0,-12.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,709041833,1724164564,0.0,0.0,0.0
1724164564.7626526,messages/msg/IMU,-21.0,2.0,-988.0,60.0,-12.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,761548042,1724164564,0.0,0.0,0.0
1724164564.8284762,messages/msg/IMU,-26.0,0.0,-999.0,50.0,-5.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,827372074,1724164564,0.0,0.0,0.0
1724164564.8878622,messages/msg/IMU,-26.0,0.0,-999.0,50.0,-5.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,886983156,1724164564,0.0,0.0,0.0
1724164564.935264,messages/msg/IMU,-48.0,-35.0,-986.0,30.0,-20.0,2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,934852123,1724164564,0.0,0.0,0.0
1724164564.9981353,messages/msg/IMU,-33.0,-5.0,-991.0,7.0,-29.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,997711896,1724164564,0.0,0.0,0.0
1724164565.0487783,messages/msg/IMU,-33.0,-5.0,-991.0,7.0,-29.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,47612428,1724164565,0.0,0.0,0.0
1724164565.1320415,messages/msg/IMU,-40.0,0.0,-988.0,-34.0,-30.0,-21.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,131325721,1724164565,0.0,0.0,0.0
1724164565.184782,messages/msg/IMU,-40.0,0.0,-988.0,-34.0,-30.0,-21.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,184198141,1724164565,0.0,0.0,0.0
1724164565.2427666,messages/msg/IMU,-31.0,-6.0,-1002.0,-63.0,-22.0,-7.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,242029905,1724164565,0.0,0.0,0.0
1724164565.3233316,messages/msg/IMU,-25.0,13.0,-1001.0,-106.0,12.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,322849750,1724164565,0.0,0.0,0.0
1724164565.366629,messages/msg/IMU,-25.0,13.0,-1001.0,-106.0,12.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,365737438,1724164565,0.0,0.0,0.0
1724164565.4353614,messages/msg/IMU,-13.0,9.0,-991.0,-100.0,17.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,434551239,1724164565,0.0,0.0,0.0
1724164565.4838355,messages/msg/IMU,-13.0,9.0,-991.0,-100.0,17.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,483420133,1724164565,0.0,0.0,0.0
1724164565.567477,messages/msg/IMU,-26.0,41.0,-987.0,-77.0,10.0,6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,566164493,1724164565,0.0,0.0,0.0
1724164565.6405704,messages/msg/IMU,-17.0,35.0,-979.0,-21.0,-19.0,50.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,639965772,1724164565,0.0,0.0,0.0
1724164565.7114525,messages/msg/IMU,-24.0,31.0,-975.0,35.0,-28.0,42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,710803747,1724164565,0.0,0.0,0.0
1724164565.7603192,messages/msg/IMU,-24.0,31.0,-975.0,35.0,-28.0,42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,759644746,1724164565,0.0,0.0,0.0
1724164565.8272426,messages/msg/IMU,-37.0,28.0,-991.0,81.0,-40.0,17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,826582431,1724164565,0.0,0.0,0.0
1724164565.888225,messages/msg/IMU,-37.0,28.0,-991.0,81.0,-40.0,17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,887418985,1724164565,0.0,0.0,0.0
1724164565.9500918,messages/msg/IMU,-28.0,18.0,-982.0,94.0,-48.0,5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,949254512,1724164565,0.0,0.0,0.0
1724164566.027995,messages/msg/IMU,-39.0,17.0,-985.0,105.0,-50.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,27045965,1724164566,0.0,0.0,0.0
1724164566.0751774,messages/msg/IMU,-39.0,17.0,-985.0,105.0,-50.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,74653625,1724164566,0.0,0.0,0.0
1724164566.1326008,messages/msg/IMU,-55.0,7.0,-988.0,75.0,-54.0,-11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,131536722,1724164566,0.0,0.0,0.0
1724164566.1858711,messages/msg/IMU,-55.0,7.0,-988.0,75.0,-54.0,-11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,184394836,1724164566,0.0,0.0,0.0
1724164566.2467563,messages/msg/IMU,-55.0,-13.0,-983.0,50.0,-57.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,246265649,1724164566,0.0,0.0,0.0
1724164566.2972765,messages/msg/IMU,-66.0,-15.0,-979.0,29.0,-50.0,-38.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,296133995,1724164566,0.0,0.0,0.0
1724164566.3631775,messages/msg/IMU,-66.0,-15.0,-979.0,29.0,-50.0,-38.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,362542152,1724164566,0.0,0.0,0.0
1724164566.425577,messages/msg/IMU,-62.0,-1.0,-984.0,3.0,-47.0,-49.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,424378156,1724164566,0.0,0.0,0.0
1724164566.4702585,messages/msg/IMU,-62.0,-1.0,-984.0,3.0,-47.0,-49.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,469255208,1724164566,0.0,0.0,0.0
1724164566.5328739,messages/msg/IMU,-67.0,3.0,-991.0,-28.0,-37.0,-46.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,532086372,1724164566,0.0,0.0,0.0
1724164566.5879989,messages/msg/IMU,-67.0,3.0,-991.0,-28.0,-37.0,-46.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,586450099,1724164566,0.0,0.0,0.0
1724164566.6479933,messages/msg/IMU,-82.0,0.0,-982.0,-48.0,-23.0,-2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,647284269,1724164566,0.0,0.0,0.0
1724164566.7179317,messages/msg/IMU,-76.0,14.0,-992.0,-64.0,-11.0,14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,716614961,1724164566,0.0,0.0,0.0
1724164566.7636726,messages/msg/IMU,-76.0,14.0,-992.0,-64.0,-11.0,14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,763012170,1724164566,0.0,0.0,0.0
1724164566.8310935,messages/msg/IMU,-72.0,25.0,-999.0,-61.0,0.0,32.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,830227613,1724164566,0.0,0.0,0.0
1724164566.8899019,messages/msg/IMU,-72.0,25.0,-999.0,-61.0,0.0,32.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,889033794,1724164566,0.0,0.0,0.0
1724164566.942195,messages/msg/IMU,-78.0,11.0,-1015.0,-15.0,55.0,42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,940922737,1724164566,0.0,0.0,0.0
1724164567.0031269,messages/msg/IMU,-78.0,11.0,-1015.0,-15.0,55.0,42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,1734972,1724164567,0.0,0.0,0.0
1724164567.070953,messages/msg/IMU,-69.0,38.0,-1003.0,10.0,80.0,63.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,70575952,1724164567,0.0,0.0,0.0
1724164567.1363657,messages/msg/IMU,-50.0,21.0,-996.0,22.0,87.0,83.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,135376930,1724164567,0.0,0.0,0.0
1724164567.1841793,messages/msg/IMU,-50.0,21.0,-996.0,22.0,87.0,83.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,183246612,1724164567,0.0,0.0,0.0
1724164567.2390733,messages/msg/IMU,-44.0,11.0,-1000.0,13.0,94.0,101.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,238510370,1724164567,0.0,0.0,0.0
1724164567.300156,messages/msg/IMU,-30.0,3.0,-990.0,2.0,99.0,108.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,299347162,1724164567,0.0,0.0,0.0
1724164567.3475525,messages/msg/IMU,-30.0,3.0,-990.0,2.0,99.0,108.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,347219228,1724164567,0.0,0.0,0.0
1724164567.417147,messages/msg/IMU,-17.0,-5.0,-998.0,-4.0,89.0,100.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,416036367,1724164567,0.0,0.0,0.0
1724164567.47386,messages/msg/IMU,-17.0,-5.0,-998.0,-4.0,89.0,100.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,472883701,1724164567,0.0,0.0,0.0
1724164567.531078,messages/msg/IMU,-8.0,13.0,-1004.0,-47.0,79.0,97.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,529731035,1724164567,0.0,0.0,0.0
1724164567.5863729,messages/msg/IMU,-8.0,13.0,-1004.0,-47.0,79.0,97.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,585582017,1724164567,0.0,0.0,0.0
1724164567.6344998,messages/msg/IMU,11.0,17.0,-999.0,-85.0,75.0,89.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,633507728,1724164567,0.0,0.0,0.0
1724164567.7077136,messages/msg/IMU,-6.0,24.0,-993.0,-111.0,63.0,74.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,706800222,1724164567,0.0,0.0,0.0
1724164567.7574973,messages/msg/IMU,-6.0,24.0,-993.0,-111.0,63.0,74.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,756689071,1724164567,0.0,0.0,0.0
1724164567.8229103,messages/msg/IMU,6.0,34.0,-988.0,-123.0,55.0,39.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,822491168,1724164567,0.0,0.0,0.0
1724164567.8783576,messages/msg/IMU,6.0,34.0,-988.0,-123.0,55.0,39.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,877342939,1724164567,0.0,0.0,0.0
1724164567.9302204,messages/msg/IMU,13.0,38.0,-984.0,-125.0,25.0,18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,929204463,1724164567,0.0,0.0,0.0
1724164567.9929526,messages/msg/IMU,13.0,38.0,-984.0,-125.0,25.0,18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,992045879,1724164567,0.0,0.0,0.0
1724164568.0533938,messages/msg/IMU,7.0,47.0,-980.0,-115.0,-12.0,9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,52874326,1724164568,0.0,0.0,0.0
1724164568.1139255,messages/msg/IMU,14.0,53.0,-981.0,-95.0,-38.0,26.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,112730741,1724164568,0.0,0.0,0.0
1724164568.1681917,messages/msg/IMU,14.0,53.0,-981.0,-95.0,-38.0,26.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,167084693,1724164568,0.0,0.0,0.0
1724164568.2202392,messages/msg/IMU,-3.0,79.0,-989.0,-68.0,-57.0,2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,218965053,1724164568,0.0,0.0,0.0
1724164568.2812793,messages/msg/IMU,-3.0,79.0,-989.0,-68.0,-57.0,2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,280905485,1724164568,0.0,0.0,0.0
1724164568.3388693,messages/msg/IMU,-7.0,65.0,-992.0,-34.0,-52.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,337790489,1724164568,0.0,0.0,0.0
1724164568.388093,messages/msg/IMU,-7.0,65.0,-992.0,-34.0,-52.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,386748313,1724164568,0.0,0.0,0.0
1724164568.4458346,messages/msg/IMU,-46.0,87.0,-987.0,-14.0,-74.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,444642305,1724164568,0.0,0.0,0.0
1724164568.5114768,messages/msg/IMU,-28.0,71.0,-984.0,40.0,-67.0,-40.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,510415554,1724164568,0.0,0.0,0.0
1724164568.5626771,messages/msg/IMU,-28.0,71.0,-984.0,40.0,-67.0,-40.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,561330795,1724164568,0.0,0.0,0.0
1724164568.6281338,messages/msg/IMU,-36.0,89.0,-1005.0,85.0,-73.0,-51.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,627126216,1724164568,0.0,0.0,0.0
1724164568.695315,messages/msg/IMU,-36.0,89.0,-1005.0,85.0,-73.0,-51.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,694949388,1724164568,0.0,0.0,0.0
1724164568.7408383,messages/msg/IMU,-46.0,79.0,-997.0,125.0,-64.0,-42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,739858388,1724164568,0.0,0.0,0.0
1724164568.8239326,messages/msg/IMU,-37.0,67.0,-988.0,154.0,-50.0,-30.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,823601245,1724164568,0.0,0.0,0.0
1724164568.8735309,messages/msg/IMU,-37.0,67.0,-988.0,154.0,-50.0,-30.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,872469425,1724164568,0.0,0.0,0.0
1724164568.9257958,messages/msg/IMU,-48.0,46.0,-995.0,195.0,-20.0,-25.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,925328016,1724164568,0.0,0.0,0.0
1724164568.9881153,messages/msg/IMU,-48.0,46.0,-995.0,195.0,-20.0,-25.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,987201690,1724164568,0.0,0.0,0.0
1724164569.0431263,messages/msg/IMU,-55.0,25.0,-997.0,177.0,28.0,-18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,42054653,1724164569,0.0,0.0,0.0
1724164569.0996032,messages/msg/IMU,-55.0,25.0,-997.0,177.0,28.0,-18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,98905086,1724164569,0.0,0.0,0.0
1724164569.1546679,messages/msg/IMU,-36.0,30.0,-1001.0,152.0,46.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,153805017,1724164569,0.0,0.0,0.0
1724164569.212958,messages/msg/IMU,-30.0,5.0,-989.0,115.0,56.0,-9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,212598562,1724164569,0.0,0.0,0.0
1724164569.2560809,messages/msg/IMU,-30.0,5.0,-989.0,115.0,56.0,-9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,255484104,1724164569,0.0,0.0,0.0
1724164569.3818915,messages/msg/IMU,-24.0,-10.0,-995.0,84.0,64.0,-2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,380658626,1724164569,0.0,0.0,0.0
1724164569.4271476,messages/msg/IMU,-13.0,-19.0,-990.0,64.0,73.0,10.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,426534414,1724164569,0.0,0.0,0.0
1724164569.4898555,messages/msg/IMU,-13.0,-19.0,-990.0,64.0,73.0,10.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,488874197,1724164569,0.0,0.0,0.0
1724164569.548218,messages/msg/IMU,2.0,-23.0,-1000.0,21.0,84.0,35.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,547717094,1724164569,0.0,0.0,0.0
1724164569.6269841,messages/msg/IMU,11.0,-23.0,-992.0,-9.0,78.0,37.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,626507520,1724164569,0.0,0.0,0.0
1724164569.7012255,messages/msg/IMU,9.0,-18.0,-985.0,-54.0,60.0,24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,700318098,1724164569,0.0,0.0,0.0
1724164569.7465258,messages/msg/IMU,9.0,-18.0,-985.0,-54.0,60.0,24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,746234178,1724164569,0.0,0.0,0.0
1724164569.819968,messages/msg/IMU,21.0,-23.0,-989.0,-74.0,62.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,818999528,1724164569,0.0,0.0,0.0
1724164569.8725574,messages/msg/IMU,21.0,-23.0,-989.0,-74.0,62.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,872004032,1724164569,0.0,0.0,0.0
1724164569.9304233,messages/msg/IMU,25.0,-9.0,-990.0,-98.0,52.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,929594516,1724164569,0.0,0.0,0.0
1724164569.9822404,messages/msg/IMU,25.0,-9.0,-990.0,-98.0,52.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,981086492,1724164569,0.0,0.0,0.0
1724164570.0360234,messages/msg/IMU,33.0,-11.0,-997.0,-117.0,54.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,34941434,1724164570,0.0,0.0,0.0
1724164570.0812142,messages/msg/IMU,33.0,-11.0,-997.0,-117.0,54.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,79821586,1724164570,0.0,0.0,0.0
1724164570.1329203,messages/msg/IMU,26.0,-9.0,-992.0,-115.0,25.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,131682634,1724164570,0.0,0.0,0.0
1724164570.1871693,messages/msg/IMU,26.0,-9.0,-992.0,-115.0,25.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,185589790,1724164570,0.0,0.0,0.0
1724164570.2454224,messages/msg/IMU,35.0,31.0,-973.0,-110.0,-27.0,12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,244424104,1724164570,0.0,0.0,0.0
1724164570.3145938,messages/msg/IMU,29.0,35.0,-980.0,-73.0,-72.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,313238620,1724164570,0.0,0.0,0.0
1724164570.3722227,messages/msg/IMU,29.0,35.0,-980.0,-73.0,-72.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,371142864,1724164570,0.0,0.0,0.0
1724164570.4329782,messages/msg/IMU,-4.0,38.0,-983.0,-22.0,-112.0,-13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,431925058,1724164570,0.0,0.0,0.0
1724164570.4872577,messages/msg/IMU,-4.0,38.0,-983.0,-22.0,-112.0,-13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,486803770,1724164570,0.0,0.0,0.0
1724164570.5405061,messages/msg/IMU,-80.0,1.0,-970.0,10.0,-144.0,-48.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,539633512,1724164570,0.0,0.0,0.0
1724164570.593742,messages/msg/IMU,-31.0,20.0,-985.0,6.0,-177.0,-310.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,592526197,1724164570,0.0,0.0,0.0
1724164570.6522489,messages/msg/IMU,-31.0,20.0,-985.0,6.0,-177.0,-310.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,651337146,1724164570,0.0,0.0,0.0
1724164570.7141025,messages/msg/IMU,-59.0,41.0,-973.0,-9.0,-188.0,-318.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,713169574,1724164570,0.0,0.0,0.0
1724164570.7703173,messages/msg/IMU,-59.0,41.0,-973.0,-9.0,-188.0,-318.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,770016193,1724164570,0.0,0.0,0.0
1724164570.8429787,messages/msg/IMU,-82.0,51.0,-991.0,16.0,-172.0,-232.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,841829061,1724164570,0.0,0.0,0.0
1724164570.9037414,messages/msg/IMU,-82.0,51.0,-991.0,16.0,-172.0,-232.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,902662992,1724164570,0.0,0.0,0.0
